validTimeUtc,globalHorizontalIrradiance,pressureMeanSeaLevel,temperature,uvIndex
2023-05-12T16:00:00+0000,323.6,29.99,59.8,2
2023-05-12T17:00:00+0000,490.0,29.99,61.3,3
2023-05-12T18:00:00+0000,614.6,29.99,62.0,4
2023-05-12T19:00:00+0000,862.4,29.98,63.1,4
2023-05-12T20:00:00+0000,977.8,29.96,64.5,8 
2023-05-12T21:00:00+0000,978.0,29.96,65.2,8
2023-05-12T22:00:00+0000,887.3,29.95,64.7,5
2023-05-12T23:00:00+0000,761.1,29.94,63.2,3
2023-05-13T00:00:00+0000,568.9,29.93,61.8,1
2023-05-13T01:00:00+0000,376.1,29.93,61.4,0
2023-05-13T02:00:00+0000,165.5,29.93,60.7,0
2023-05-13T03:00:00+0000,6.1,29.94,60.0,0
2023-05-13T04:00:00+0000,0.0,29.94,60.0,0
2023-05-13T05:00:00+0000,0.0,29.94,59.8,0
2023-05-13T06:00:00+0000,0.0,29.94,59.8,0
2023-05-13T07:00:00+0000,0.0,29.93,59.6,0
2023-05-13T08:00:00+0000,0.0,29.92,59.5,0
2023-05-13T09:00:00+0000,0.0,29.9,59.5,0
2023-05-13T10:00:00+0000,0.0,29.88,59.6,0
2023-05-13T11:00:00+0000,0.0,29.88,59.5,0
2023-05-13T12:00:00+0000,0.0,29.88,58.9,0
2023-05-13T13:00:00+0000,0.0,29.88,58.9,0
2023-05-13T14:00:00+0000,47.6,29.9,58.9,0
2023-05-13T15:00:00+0000,182.0,29.91,59.5,1
2023-05-13T16:00:00+0000,342.9,29.91,60.0,2
2023-05-13T17:00:00+0000,504.6,29.91,61.8,3
2023-05-13T18:00:00+0000,671.4,29.91,62.2,4
2023-05-13T19:00:00+0000,804.7,29.9,63.4,6
2023-05-13T20:00:00+0000,876.6,29.88,65.4,9
2023-05-13T21:00:00+0000,865.6,29.86,65.2,8
2023-05-13T22:00:00+0000,773.6,29.85,63.6,4
2023-05-13T23:00:00+0000,670.2,29.85,62.7,2
2023-05-14T00:00:00+0000,493.0,29.85,61.1,1
2023-05-14T01:00:00+0000,295.3,29.85,59.8,0
2023-05-14T02:00:00+0000,123.0,29.86,58.9,0
2023-05-14T03:00:00+0000,2.3,29.87,58.9,0
2023-05-14T04:00:00+0000,0.0,29.88,58.9,0
2023-05-14T05:00:00+0000,0.0,29.89,59.1,0
2023-05-14T06:00:00+0000,0.0,29.9,59.1,0
2023-05-14T07:00:00+0000,0.0,29.9,58.4,0
2023-05-14T08:00:00+0000,0.0,29.9,58.6,0
2023-05-14T09:00:00+0000,0.0,29.89,58.0,0
2023-05-14T10:00:00+0000,0.0,29.89,57.7,0
2023-05-14T11:00:00+0000,0.0,29.88,57.5,0
2023-05-14T12:00:00+0000,0.0,29.89,57.3,0
2023-05-14T13:00:00+0000,0.0,29.9,57.5,0
2023-05-14T14:00:00+0000,46.8,29.91,58.4,0
2023-05-14T15:00:00+0000,179.8,29.93,59.3,1
2023-05-14T16:00:00+0000,348.3,29.93,60.5,2
2023-05-14T17:00:00+0000,500.4,29.95,61.6,3
2023-05-14T18:00:00+0000,704.9,29.95,62.9,5
2023-05-14T19:00:00+0000,840.0,29.96,64.1,8
2023-05-14T20:00:00+0000,923.0,29.96,63.4,6
2023-05-14T21:00:00+0000,901.7,29.96,63.4,5
2023-05-14T22:00:00+0000,847.2,29.96,62.7,4
2023-05-14T23:00:00+0000,663.6,29.96,61.8,2
2023-05-15T00:00:00+0000,469.1,29.96,61.3,1
2023-05-15T01:00:00+0000,284.2,29.97,60.7,0
2023-05-15T02:00:00+0000,113.3,29.98,60.2,0
2023-05-15T03:00:00+0000,3.3,30.0,59.8,0
2023-05-15T04:00:00+0000,0.0,30.01,60.2,0
2023-05-15T05:00:00+0000,0.0,30.03,60.0,0
2023-05-15T06:00:00+0000,0.0,30.03,59.1,0
2023-05-15T07:00:00+0000,0.0,30.03,58.9,0
2023-05-15T08:00:00+0000,0.0,30.03,58.9,0
2023-05-15T09:00:00+0000,0.0,30.02,58.7,0
2023-05-15T10:00:00+0000,0.0,30.02,58.6,0
2023-05-15T11:00:00+0000,0.0,30.02,58.2,0
2023-05-15T12:00:00+0000,0.0,30.02,58.2,0
2023-05-15T13:00:00+0000,0.1,30.03,58.6,0
2023-05-15T14:00:00+0000,44.6,30.06,59.1,0
2023-05-15T15:00:00+0000,189.1,30.07,59.5,0
2023-05-15T16:00:00+0000,392.1,30.07,60.7,1
2023-05-15T17:00:00+0000,557.9,30.07,62.7,3
2023-05-15T18:00:00+0000,697.3,30.08,64.7,5
2023-05-15T19:00:00+0000,841.5,30.09,65.8,8
2023-05-15T20:00:00+0000,927.5,30.09,66.7,9
2023-05-15T21:00:00+0000,854.6,30.09,66.3,8
2023-05-15T22:00:00+0000,773.0,30.08,65.6,5
2023-05-15T23:00:00+0000,670.6,30.07,64.9,3
2023-05-16T00:00:00+0000,512.9,30.06,63.8,1
2023-05-16T01:00:00+0000,323.0,30.06,63.1,0
2023-05-16T02:00:00+0000,139.3,30.03,62.7,0
2023-05-16T03:00:00+0000,5.4,30.06,60.7,0
2023-05-16T04:00:00+0000,0.0,30.07,60.0,0
2023-05-16T05:00:00+0000,0.0,30.07,59.5,0
2023-05-16T06:00:00+0000,0.0,30.06,59.5,0
2023-05-16T07:00:00+0000,0.0,30.04,59.5,0
2023-05-16T08:00:00+0000,0.0,30.02,59.5,0
2023-05-16T09:00:00+0000,0.0,30.02,59.3,0
2023-05-16T10:00:00+0000,0.0,30.01,59.1,0
2023-05-16T11:00:00+0000,0.0,30.0,59.3,0
2023-05-16T12:00:00+0000,0.0,30.0,58.7,0
2023-05-16T13:00:00+0000,0.1,30.01,59.1,0
2023-05-16T14:00:00+0000,38.0,30.03,59.6,0
2023-05-16T15:00:00+0000,144.9,30.04,60.0,1
2023-05-16T16:00:00+0000,308.2,30.05,61.6,2
2023-05-16T17:00:00+0000,512.5,30.04,62.5,3
2023-05-16T18:00:00+0000,752.7,30.04,64.9,6
2023-05-16T19:00:00+0000,848.8,30.04,67.0,9
2023-05-16T20:00:00+0000,933.8,30.03,68.5,10
2023-05-16T21:00:00+0000,940.0,30.0,69.0,8
2023-05-16T22:00:00+0000,857.1,29.98,68.1,6
2023-05-16T23:00:00+0000,733.9,29.96,66.1,4
2023-05-17T00:00:00+0000,558.1,29.96,65.4,2
2023-05-17T01:00:00+0000,345.7,29.96,63.8,0
2023-05-17T02:00:00+0000,151.4,29.97,61.6,0
2023-05-17T03:00:00+0000,7.2,29.97,60.2,0
2023-05-17T04:00:00+0000,0.0,29.99,58.9,0
2023-05-17T05:00:00+0000,0.0,29.99,58.4,0
2023-05-17T06:00:00+0000,0.0,29.99,58.9,0
2023-05-17T07:00:00+0000,0.0,29.98,59.6,0
2023-05-17T08:00:00+0000,0.0,29.97,59.6,0
2023-05-17T09:00:00+0000,0.0,29.96,59.6,0
2023-05-17T10:00:00+0000,0.0,29.95,59.6,0
2023-05-17T11:00:00+0000,0.0,29.93,58.7,0
2023-05-17T12:00:00+0000,0.0,29.93,58.6,0
2023-05-17T13:00:00+0000,0.1,29.94,58.4,0
2023-05-17T14:00:00+0000,34.8,29.95,58.7,0
2023-05-17T15:00:00+0000,128.6,29.95,59.6,0
2023-05-17T16:00:00+0000,256.5,29.95,59.6,2
2023-05-17T17:00:00+0000,401.7,29.95,60.7,3
2023-05-17T18:00:00+0000,544.5,29.95,60.5,4
2023-05-17T19:00:00+0000,707.5,29.94,60.9,4
2023-05-17T20:00:00+0000,830.1,29.92,61.1,4
2023-05-17T21:00:00+0000,870.3,29.9,61.8,4
2023-05-17T22:00:00+0000,805.2,29.88,62.5,4
2023-05-17T23:00:00+0000,692.3,29.87,62.2,2
2023-05-18T00:00:00+0000,518.8,29.87,60.7,1
2023-05-18T01:00:00+0000,324.6,29.87,59.8,0
2023-05-18T02:00:00+0000,132.5,29.88,58.9,0
2023-05-18T03:00:00+0000,5.2,29.88,58.9,0
2023-05-18T04:00:00+0000,0.0,29.89,58.7,0
2023-05-18T05:00:00+0000,0.0,29.89,58.6,0
2023-05-18T06:00:00+0000,0.0,29.88,57.8,0
2023-05-18T07:00:00+0000,0.0,29.87,57.1,0
2023-05-18T08:00:00+0000,0.0,29.86,56.4,0
2023-05-18T09:00:00+0000,0.0,29.85,56.6,0
2023-05-18T10:00:00+0000,0.0,29.85,56.9,0
2023-05-18T11:00:00+0000,0.0,29.84,57.1,0
2023-05-18T12:00:00+0000,0.0,29.85,57.3,0
2023-05-18T13:00:00+0000,0.1,29.87,57.7,0
2023-05-18T14:00:00+0000,43.8,29.9,58.2,0
2023-05-18T15:00:00+0000,146.8,29.92,58.2,0
2023-05-18T16:00:00+0000,293.8,29.94,58.7,2
2023-05-18T17:00:00+0000,449.8,29.95,59.8,1
2023-05-18T18:00:00+0000,610.8,29.97,60.0,2
2023-05-18T19:00:00+0000,775.1,29.97,61.3,4
2023-05-18T20:00:00+0000,859.3,29.97,62.7,4
2023-05-18T21:00:00+0000,856.4,29.95,64.7,7
2023-05-18T22:00:00+0000,832.4,29.93,65.2,6
2023-05-18T23:00:00+0000,709.1,29.92,64.9,4
2023-05-19T00:00:00+0000,522.7,29.91,64.7,2
2023-05-19T01:00:00+0000,336.7,29.92,64.1,0
2023-05-19T02:00:00+0000,156.8,29.93,61.1,0
2023-05-19T03:00:00+0000,6.3,29.95,60.0,0
2023-05-19T04:00:00+0000,0.0,29.96,59.5,0
2023-05-19T05:00:00+0000,0.0,29.98,60.0,0
2023-05-19T06:00:00+0000,0.0,29.98,59.8,0
2023-05-19T07:00:00+0000,0.0,29.98,59.6,0
2023-05-19T08:00:00+0000,0.0,29.97,59.3,0
2023-05-19T09:00:00+0000,0.0,29.97,59.1,0
2023-05-19T10:00:00+0000,0.0,29.97,58.9,0
2023-05-19T11:00:00+0000,0.0,29.97,58.7,0
2023-05-19T12:00:00+0000,0.0,29.98,58.6,0
2023-05-19T13:00:00+0000,0.2,30.01,58.9,0
2023-05-19T14:00:00+0000,48.5,30.03,59.3,0
2023-05-19T15:00:00+0000,171.8,30.04,59.3,1
2023-05-19T16:00:00+0000,296.4,30.06,60.0,2
2023-05-19T17:00:00+0000,474.7,30.06,61.1,3
2023-05-19T18:00:00+0000,661.2,30.07,61.4,4
2023-05-19T19:00:00+0000,856.4,30.07,62.0,4
2023-05-19T20:00:00+0000,969.5,30.07,62.3,4
2023-05-19T21:00:00+0000,894.3,30.06,64.1,5
2023-05-19T22:00:00+0000,840.4,30.05,65.0,5
2023-05-19T23:00:00+0000,737.1,30.04,64.3,2
2023-05-20T00:00:00+0000,543.6,30.05,63.1,1
2023-05-20T01:00:00+0000,374.3,30.04,61.4,0
2023-05-20T02:00:00+0000,169.9,30.04,60.7,0
2023-05-20T03:00:00+0000,7.9,30.05,61.1,0
2023-05-20T04:00:00+0000,0.0,30.06,61.1,0
2023-05-20T05:00:00+0000,0.0,30.08,60.9,0
2023-05-20T06:00:00+0000,0.0,30.09,60.4,0
2023-05-20T07:00:00+0000,0.0,30.08,60.4,0
2023-05-20T08:00:00+0000,0.0,30.06,60.2,0
2023-05-20T09:00:00+0000,0.0,30.06,59.8,0
2023-05-20T10:00:00+0000,0.0,30.07,60.0,0
2023-05-20T11:00:00+0000,0.0,30.07,59.8,0
2023-05-20T12:00:00+0000,0.0,30.06,60.0,0
2023-05-20T13:00:00+0000,0.2,30.06,60.2,0
2023-05-20T14:00:00+0000,47.1,30.07,60.5,0
2023-05-20T15:00:00+0000,164.5,30.08,60.9,1
2023-05-20T16:00:00+0000,332.5,30.08,61.3,2
2023-05-20T17:00:00+0000,497.8,30.09,62.5,3
2023-05-20T18:00:00+0000,716.6,30.09,64.3,4
2023-05-20T19:00:00+0000,856.9,30.09,64.5,4
2023-05-20T20:00:00+0000,919.2,30.08,66.1,6
2023-05-20T21:00:00+0000,909.2,30.08,66.1,5
2023-05-20T22:00:00+0000,806.0,30.07,65.4,4
2023-05-20T23:00:00+0000,703.2,30.07,63.8,2
2023-05-21T00:00:00+0000,518.5,30.06,62.9,1
2023-05-21T01:00:00+0000,349.0,30.06,61.8,0
2023-05-21T02:00:00+0000,162.6,30.06,61.1,0
2023-05-21T03:00:00+0000,8.0,30.06,61.4,0
2023-05-21T04:00:00+0000,0.0,30.06,61.4,0
2023-05-21T05:00:00+0000,0.0,30.07,61.1,0
2023-05-21T06:00:00+0000,0.0,30.06,60.7,0
2023-05-21T07:00:00+0000,0.0,30.06,60.7,0
2023-05-21T08:00:00+0000,0.0,30.05,60.5,0
2023-05-21T09:00:00+0000,0.0,30.04,60.5,0
2023-05-21T10:00:00+0000,0.0,30.03,60.2,0
2023-05-21T11:00:00+0000,0.0,30.03,59.8,0
2023-05-21T12:00:00+0000,0.0,30.02,60.0,0
2023-05-21T13:00:00+0000,0.2,30.02,59.8,0
2023-05-21T14:00:00+0000,44.0,30.03,60.2,0
2023-05-21T15:00:00+0000,150.3,30.04,60.4,1
2023-05-21T16:00:00+0000,295.3,30.03,61.4,2
2023-05-21T17:00:00+0000,498.9,30.02,63.2,3
2023-05-21T18:00:00+0000,721.4,30.01,66.1,7
2023-05-21T19:00:00+0000,883.0,30.01,68.5,9
2023-05-21T20:00:00+0000,946.4,29.99,68.3,9
2023-05-21T21:00:00+0000,871.9,29.99,67.7,8
2023-05-21T22:00:00+0000,786.8,29.98,66.3,5
2023-05-21T23:00:00+0000,662.5,29.97,64.7,2
2023-05-22T00:00:00+0000,489.5,29.98,62.3,1
2023-05-22T01:00:00+0000,319.6,29.98,61.1,0
2023-05-22T02:00:00+0000,146.7,29.98,60.7,0
2023-05-22T03:00:00+0000,6.7,29.98,60.5,0
2023-05-22T04:00:00+0000,0.0,29.99,60.7,0
2023-05-22T05:00:00+0000,0.0,30.0,60.0,0
2023-05-22T06:00:00+0000,0.0,29.99,59.8,0
2023-05-22T07:00:00+0000,0.0,29.98,59.5,0
2023-05-22T08:00:00+0000,0.0,29.97,59.3,0
2023-05-22T09:00:00+0000,0.0,29.95,59.3,0
2023-05-22T10:00:00+0000,0.0,29.95,59.3,0
2023-05-22T11:00:00+0000,0.0,29.93,58.9,0
2023-05-22T12:00:00+0000,0.0,29.93,59.1,0
2023-05-22T13:00:00+0000,0.2,29.93,59.3,0
2023-05-22T14:00:00+0000,34.2,29.94,60.0,0
2023-05-22T15:00:00+0000,119.8,29.96,60.4,1
2023-05-22T16:00:00+0000,257.2,29.96,60.9,2
2023-05-22T17:00:00+0000,411.9,29.96,61.6,3
2023-05-22T18:00:00+0000,546.9,29.96,62.2,4
2023-05-22T19:00:00+0000,647.2,29.97,61.3,2
2023-05-22T20:00:00+0000,725.3,29.96,61.1,2
2023-05-22T21:00:00+0000,742.5,29.95,61.3,4
2023-05-22T22:00:00+0000,700.2,29.94,61.3,3
2023-05-22T23:00:00+0000,629.6,29.93,62.0,2
2023-05-23T00:00:00+0000,513.7,29.92,62.0,1
2023-05-23T01:00:00+0000,347.2,29.92,61.3,0
2023-05-23T02:00:00+0000,143.2,29.93,60.9,0
2023-05-23T03:00:00+0000,5.9,29.93,60.5,0
2023-05-23T04:00:00+0000,0.0,29.95,60.7,0
2023-05-23T05:00:00+0000,0.0,29.96,59.8,0
2023-05-23T06:00:00+0000,0.0,29.97,58.9,0
2023-05-23T07:00:00+0000,0.0,29.98,58.4,0
2023-05-23T08:00:00+0000,0.0,29.98,58.0,0
2023-05-23T09:00:00+0000,0.0,29.98,58.0,0
2023-05-23T10:00:00+0000,0.0,29.97,58.0,0
2023-05-23T11:00:00+0000,0.0,29.95,57.7,0
2023-05-23T12:00:00+0000,0.0,29.93,57.7,0
2023-05-23T13:00:00+0000,0.2,29.93,58.0,0
2023-05-23T14:00:00+0000,32.7,29.93,58.6,0
2023-05-23T15:00:00+0000,141.7,29.93,59.5,1
2023-05-23T16:00:00+0000,337.2,29.94,60.0,2
2023-05-23T17:00:00+0000,520.0,29.96,60.4,1
2023-05-23T18:00:00+0000,632.2,29.98,60.4,2
2023-05-23T19:00:00+0000,717.6,29.99,60.2,2
2023-05-23T20:00:00+0000,733.5,29.98,60.4,2
2023-05-23T21:00:00+0000,734.8,29.97,60.9,2
2023-05-23T22:00:00+0000,691.2,29.96,62.7,1
2023-05-23T23:00:00+0000,609.4,29.96,61.4,1
2023-05-24T00:00:00+0000,483.7,29.95,60.4,1
2023-05-24T01:00:00+0000,312.9,29.94,60.7,0
2023-05-24T02:00:00+0000,151.6,29.94,60.4,0
2023-05-24T03:00:00+0000,9.0,29.95,59.8,0
2023-05-24T04:00:00+0000,0.0,29.95,59.6,0
2023-05-24T05:00:00+0000,0.0,29.96,59.5,0
2023-05-24T06:00:00+0000,0.0,29.96,59.5,0
2023-05-24T07:00:00+0000,0.0,29.95,59.1,0
2023-05-24T08:00:00+0000,0.0,29.94,58.4,0
2023-05-24T09:00:00+0000,0.0,29.93,57.8,0
2023-05-24T10:00:00+0000,0.0,29.94,56.9,0
2023-05-24T11:00:00+0000,0.0,29.94,56.6,0
2023-05-24T12:00:00+0000,0.0,29.94,56.6,0
2023-05-24T13:00:00+0000,0.3,29.95,56.9,0
2023-05-24T14:00:00+0000,39.1,29.96,56.9,0
2023-05-24T15:00:00+0000,127.0,29.98,57.5,1
2023-05-24T16:00:00+0000,251.5,29.98,57.8,2
2023-05-24T17:00:00+0000,374.5,29.98,58.9,3
2023-05-24T18:00:00+0000,515.9,29.99,60.2,4
2023-05-24T19:00:00+0000,670.2,29.99,60.7,4
2023-05-24T20:00:00+0000,814.7,29.97,62.9,6
2023-05-24T21:00:00+0000,928.7,29.97,61.8,4
2023-05-24T22:00:00+0000,907.1,29.95,63.6,4
2023-05-24T23:00:00+0000,794.2,29.94,63.8,2
2023-05-25T00:00:00+0000,618.8,29.94,62.3,1
2023-05-25T01:00:00+0000,402.9,29.92,61.4,0
2023-05-25T02:00:00+0000,189.7,29.92,60.7,0
2023-05-25T03:00:00+0000,8.7,29.93,59.8,0
2023-05-25T04:00:00+0000,0.0,29.93,59.5,0
2023-05-25T05:00:00+0000,0.0,29.93,59.6,0
2023-05-25T06:00:00+0000,0.0,29.93,59.5,0
2023-05-25T07:00:00+0000,0.0,29.92,59.1,0
2023-05-25T08:00:00+0000,0.0,29.92,58.7,0
2023-05-25T09:00:00+0000,0.0,29.91,58.7,0
2023-05-25T10:00:00+0000,0.0,29.9,58.6,0
2023-05-25T11:00:00+0000,0.0,29.9,58.6,0
2023-05-25T12:00:00+0000,0.0,29.89,58.4,0
2023-05-25T13:00:00+0000,0.3,29.9,58.6,0
2023-05-25T14:00:00+0000,30.8,29.9,58.7,0
2023-05-25T15:00:00+0000,110.2,29.91,59.6,1
2023-05-25T16:00:00+0000,262.1,29.92,60.5,2
2023-05-25T17:00:00+0000,489.9,29.92,61.6,3
2023-05-25T18:00:00+0000,711.9,29.92,62.3,4
2023-05-25T19:00:00+0000,867.3,29.92,64.7,6
2023-05-25T20:00:00+0000,937.0,29.92,65.9,9
2023-05-25T21:00:00+0000,926.7,29.91,65.6,8
2023-05-25T22:00:00+0000,844.9,29.9,65.4,6
2023-05-25T23:00:00+0000,754.7,29.9,64.5,3
2023-05-26T00:00:00+0000,580.2,29.9,63.6,1
2023-05-26T01:00:00+0000,387.8,29.9,61.6,0
2023-05-26T02:00:00+0000,176.2,29.91,60.7,0
2023-05-26T03:00:00+0000,9.7,29.93,60.4,0
2023-05-26T04:00:00+0000,0.0,29.94,60.2,0
2023-05-26T05:00:00+0000,0.0,29.95,59.8,0
2023-05-26T06:00:00+0000,0.0,29.96,59.1,0
2023-05-26T07:00:00+0000,0.0,29.96,59.3,0
2023-05-26T08:00:00+0000,0.0,29.96,58.9,0
2023-05-26T09:00:00+0000,0.0,29.95,58.9,0
2023-05-26T10:00:00+0000,0.0,29.95,58.6,0
2023-05-26T11:00:00+0000,0.0,29.95,58.4,0
2023-05-26T12:00:00+0000,0.0,29.94,58.2,0
2023-05-26T13:00:00+0000,0.3,29.94,58.0,0
2023-05-26T14:00:00+0000,36.3,29.96,58.7,0
2023-05-26T15:00:00+0000,165.0,29.96,60.2,1
2023-05-26T16:00:00+0000,325.5,29.97,61.6,3
2023-05-26T17:00:00+0000,495.2,29.97,63.6,4
2023-05-26T18:00:00+0000,696.0,29.97,64.3,6
2023-05-26T19:00:00+0000,807.0,29.96,65.9,8
2023-05-26T20:00:00+0000,914.5,29.96,66.3,8
2023-05-26T21:00:00+0000,962.5,29.97,65.8,8
2023-05-26T22:00:00+0000,897.7,29.96,65.8,6
2023-05-26T23:00:00+0000,756.9,29.96,66.3,4
2023-05-27T00:00:00+0000,575.5,29.96,65.8,2
2023-05-27T01:00:00+0000,345.1,29.96,64.5,0
2023-05-27T02:00:00+0000,151.4,29.96,62.5,0
2023-05-27T03:00:00+0000,8.9,29.97,60.9,0
2023-05-27T04:00:00+0000,0.0,29.98,60.5,0
2023-05-27T05:00:00+0000,0.0,29.99,60.0,0
2023-05-27T06:00:00+0000,0.0,29.99,60.2,0
2023-05-27T07:00:00+0000,0.0,29.98,59.8,0
2023-05-27T08:00:00+0000,0.0,29.98,59.5,0
2023-05-27T09:00:00+0000,0.0,29.97,59.5,0
2023-05-27T10:00:00+0000,0.0,29.96,59.3,0
2023-05-27T11:00:00+0000,0.0,29.96,59.3,0
2023-05-27T12:00:00+0000,0.0,29.96,58.9,0
2023-05-27T13:00:00+0000,0.4,29.96,58.9,0
2023-05-27T14:00:00+0000,32.7,29.97,59.1,0
2023-05-27T15:00:00+0000,114.4,29.98,60.0,0
2023-05-27T16:00:00+0000,270.0,29.97,61.4,2
2023-05-27T17:00:00+0000,466.3,29.97,62.9,3
2023-05-27T18:00:00+0000,606.3,29.97,64.0,4
2023-05-27T19:00:00+0000,750.6,29.98,65.2,4
2023-05-27T20:00:00+0000,866.1,29.97,65.9,4
2023-05-27T21:00:00+0000,866.0,29.97,66.5,5
2023-05-27T22:00:00+0000,825.7,29.96,66.3,5
2023-05-27T23:00:00+0000,711.2,29.96,66.3,3
2023-05-28T00:00:00+0000,557.9,29.95,65.6,2
2023-05-28T01:00:00+0000,375.1,29.95,63.6,0
2023-05-28T02:00:00+0000,182.0,29.96,61.8,0
2023-05-28T03:00:00+0000,10.8,29.97,60.5,0
2023-05-28T04:00:00+0000,0.0,29.98,60.5,0
2023-05-28T05:00:00+0000,0.0,29.98,60.2,0
2023-05-28T06:00:00+0000,0.0,29.97,60.0,0
2023-05-28T07:00:00+0000,0.0,29.96,59.6,0
2023-05-28T08:00:00+0000,0.0,29.96,59.3,0
2023-05-28T09:00:00+0000,0.0,29.94,59.1,0
2023-05-28T10:00:00+0000,0.0,29.94,59.5,0
2023-05-28T11:00:00+0000,0.0,29.94,59.5,0
2023-05-28T12:00:00+0000,0.0,29.93,59.6,0
2023-05-28T13:00:00+0000,0.3,29.93,59.5,0
2023-05-28T14:00:00+0000,22.3,29.93,59.8,0
2023-05-28T15:00:00+0000,82.4,29.96,60.4,0
2023-05-28T16:00:00+0000,167.4,29.97,60.9,1
2023-05-28T17:00:00+0000,300.8,29.98,62.0,1
2023-05-28T18:00:00+0000,457.5,29.98,62.7,4
2023-05-28T19:00:00+0000,643.4,29.97,64.1,4
2023-05-28T20:00:00+0000,795.5,29.96,64.5,4
2023-05-28T21:00:00+0000,879.0,29.95,66.7,5
2023-05-28T22:00:00+0000,840.1,29.94,65.8,4
2023-05-28T23:00:00+0000,712.8,29.94,63.4,2
2023-05-29T00:00:00+0000,536.1,29.95,61.6,1
2023-05-29T01:00:00+0000,349.4,29.94,61.6,0
2023-05-29T02:00:00+0000,154.2,29.94,60.9,0
2023-05-29T03:00:00+0000,7.7,29.95,60.4,0
2023-05-29T04:00:00+0000,0.0,29.96,60.0,0
2023-05-29T05:00:00+0000,0.0,29.97,60.0,0
2023-05-29T06:00:00+0000,0.0,29.98,59.8,0
2023-05-29T07:00:00+0000,0.0,29.97,59.1,0
2023-05-29T08:00:00+0000,0.0,29.97,59.1,0
2023-05-29T09:00:00+0000,0.0,29.96,59.1,0
2023-05-29T10:00:00+0000,0.0,29.96,59.3,0
2023-05-29T11:00:00+0000,0.0,29.97,59.3,0
2023-05-29T12:00:00+0000,0.0,29.97,59.1,0
2023-05-29T13:00:00+0000,0.4,29.97,58.7,0
2023-05-29T14:00:00+0000,27.4,29.98,58.6,0
2023-05-29T15:00:00+0000,106.9,29.98,59.1,1
2023-05-29T16:00:00+0000,229.4,30.0,59.6,2
2023-05-29T17:00:00+0000,338.8,30.02,59.6,3
2023-05-29T18:00:00+0000,431.1,30.03,60.0,4
2023-05-29T19:00:00+0000,551.6,30.03,60.7,4
2023-05-29T20:00:00+0000,685.9,30.02,61.6,4
2023-05-29T21:00:00+0000,688.2,30.01,62.3,4
2023-05-29T22:00:00+0000,666.4,30.0,61.4,3
2023-05-29T23:00:00+0000,623.1,29.98,62.0,2
2023-05-30T00:00:00+0000,490.8,29.98,62.2,1
2023-05-30T01:00:00+0000,320.0,29.98,61.6,0
2023-05-30T02:00:00+0000,153.3,29.98,60.9,0
2023-05-30T03:00:00+0000,8.1,29.99,60.0,0
2023-05-30T04:00:00+0000,0.0,29.99,60.2,0
2023-05-30T05:00:00+0000,0.0,30.01,60.2,0
2023-05-30T06:00:00+0000,0.0,30.0,59.8,0
2023-05-30T07:00:00+0000,0.0,29.99,60.0,0
2023-05-30T08:00:00+0000,0.0,29.97,59.8,0
2023-05-30T09:00:00+0000,0.0,29.97,59.8,0
2023-05-30T10:00:00+0000,0.0,29.97,60.0,0
2023-05-30T11:00:00+0000,0.0,29.97,59.6,0
2023-05-30T12:00:00+0000,0.0,29.97,59.8,0
2023-05-30T13:00:00+0000,0.4,29.98,59.6,0
2023-05-30T14:00:00+0000,34.2,29.98,60.0,0
2023-05-30T15:00:00+0000,93.6,30.0,61.1,0
2023-05-30T16:00:00+0000,176.4,30.0,61.8,1
2023-05-30T17:00:00+0000,207.9,30.01,61.8,3
2023-05-30T18:00:00+0000,276.7,30.0,62.5,4
2023-05-30T19:00:00+0000,444.2,30.0,63.8,6
2023-05-30T20:00:00+0000,581.1,29.98,63.1,4
2023-05-30T21:00:00+0000,746.0,29.98,64.5,5
2023-05-30T22:00:00+0000,719.4,29.98,63.6,4
2023-05-30T23:00:00+0000,616.5,29.97,63.2,2
2023-05-31T00:00:00+0000,424.2,29.97,62.5,1
2023-05-31T01:00:00+0000,254.9,29.96,61.1,0
2023-05-31T02:00:00+0000,121.0,29.97,60.5,0
2023-05-31T03:00:00+0000,8.1,29.97,60.2,0
2023-05-31T04:00:00+0000,0.0,29.98,59.8,0
2023-05-31T05:00:00+0000,0.0,29.98,59.1,0
2023-05-31T06:00:00+0000,0.0,29.97,58.7,0
2023-05-31T07:00:00+0000,0.0,29.96,58.7,0
2023-05-31T08:00:00+0000,0.0,29.95,58.7,0
2023-05-31T09:00:00+0000,0.0,29.93,58.9,0
2023-05-31T10:00:00+0000,0.0,29.93,58.4,0
2023-05-31T11:00:00+0000,0.0,29.92,57.7,0
2023-05-31T12:00:00+0000,0.0,29.92,57.1,0
2023-05-31T13:00:00+0000,0.7,29.91,55.7,0
2023-05-31T14:00:00+0000,40.0,29.92,58.0,1
2023-05-31T15:00:00+0000,130.0,29.94,60.2,2
2023-05-31T16:00:00+0000,212.5,29.94,61.6,3
2023-05-31T17:00:00+0000,319.7,29.94,64.0,4
2023-05-31T18:00:00+0000,424.9,29.95,63.6,6
2023-05-31T19:00:00+0000,563.8,29.95,64.0,6
2023-05-31T20:00:00+0000,713.1,29.95,64.1,6
2023-05-31T21:00:00+0000,731.9,29.94,64.0,5
2023-05-31T22:00:00+0000,703.5,29.94,63.1,3
2023-05-31T23:00:00+0000,609.8,29.93,63.6,2
2023-06-01T00:00:00+0000,440.1,29.92,63.1,1
