Month,Day,Hour,DC Array Output (W),AC System Output (W)
8,28,0,0.0,0.0
8,28,1,0.0,0.0
8,28,2,0.0,0.0
8,28,3,0.0,0.0
8,28,4,0.0,0.0
8,28,5,0.0,0.0
8,28,6,258.974,233.943
8,28,7,835.734,790.267
8,28,8,1638.714,1564.794
8,28,9,2016.126,1928.833
8,28,10,2327.176,2228.861
8,28,11,2921.54,2802.164
8,28,12,2971.072,2849.941
8,28,13,2806.946,2691.631
8,28,14,2467.522,2364.233
8,28,15,1947.331,1862.475
8,28,16,937.864,888.777
8,28,17,374.258,345.142
8,28,18,28.683,11.813
8,28,19,0.0,0.0
8,28,20,0.0,0.0
8,28,21,0.0,0.0
8,28,22,0.0,0.0
8,28,23,0.0,0.0
8,29,0,0.0,0.0
8,29,1,0.0,0.0
8,29,2,0.0,0.0
8,29,3,0.0,0.0
8,29,4,0.0,0.0
8,29,5,0.0,0.0
8,29,6,253.867,229.018
8,29,7,980.451,929.855
8,29,8,1757.847,1679.705
8,29,9,2368.26,2268.489
8,29,10,2790.84,2676.095
8,29,11,3017.674,2894.892
8,29,12,3029.523,2906.32
8,29,13,2873.108,2755.448
8,29,14,2526.002,2420.641
8,29,15,2010.305,1923.217
8,29,16,1303.476,1241.435
8,29,17,492.07,458.78
8,29,18,26.818,10.014
8,29,19,0.0,0.0
8,29,20,0.0,0.0
8,29,21,0.0,0.0
8,29,22,0.0,0.0
8,29,23,0.0,0.0
8,30,0,0.0,0.0
8,30,1,0.0,0.0
8,30,2,0.0,0.0
8,30,3,0.0,0.0
8,30,4,0.0,0.0
8,30,5,0.0,0.0
8,30,6,214.622,191.163
8,30,7,945.093,895.75
8,30,8,1673.48,1598.328
8,30,9,1467.921,1400.053
8,30,10,2637.61,2528.295
8,30,11,2438.714,2336.446
8,30,12,2775.989,2661.771
8,30,13,2640.646,2531.223
8,30,14,2302.986,2205.528
8,30,15,1241.9,1182.04
8,30,16,1158.542,1101.636
8,30,17,328.932,301.423
8,30,18,12.87,0.0
8,30,19,0.0,0.0
8,30,20,0.0,0.0
8,30,21,0.0,0.0
8,30,22,0.0,0.0
8,30,23,0.0,0.0
8,31,0,0.0,0.0
8,31,1,0.0,0.0
8,31,2,0.0,0.0
8,31,3,0.0,0.0
8,31,4,0.0,0.0
8,31,5,0.0,0.0
8,31,6,232.564,208.469
8,31,7,887.986,840.666
8,31,8,1571.563,1500.022
8,31,9,2088.542,1998.682
8,31,10,2456.541,2353.642
8,31,11,2668.362,2557.957
8,31,12,2673.014,2562.444
8,31,13,2542.937,2436.976
8,31,14,2236.649,2141.541
8,31,15,1689.26,1613.549
8,31,16,1072.047,1018.206
8,31,17,401.877,371.783
8,31,18,22.693,6.035
8,31,19,0.0,0.0
8,31,20,0.0,0.0
8,31,21,0.0,0.0
8,31,22,0.0,0.0
8,31,23,0.0,0.0
9,1,0,0.0,0.0
9,1,1,0.0,0.0
9,1,2,0.0,0.0
9,1,3,0.0,0.0
9,1,4,0.0,0.0
9,1,5,0.0,0.0
9,1,6,245.249,220.705
9,1,7,1076.833,1022.822
9,1,8,1888.894,1806.109
9,1,9,2464.669,2361.482
9,1,10,2857.374,2740.271
9,1,11,3070.768,2946.105
9,1,12,3087.383,2962.131
9,1,13,2920.822,2801.472
9,1,14,2582.981,2475.601
9,1,15,2064.598,1975.586
9,1,16,1344.781,1281.276
9,1,17,482.264,449.321
9,1,18,18.734,2.216
9,1,19,0.0,0.0
9,1,20,0.0,0.0
9,1,21,0.0,0.0
9,1,22,0.0,0.0
9,1,23,0.0,0.0
9,2,0,0.0,0.0
9,2,1,0.0,0.0
9,2,2,0.0,0.0
9,2,3,0.0,0.0
9,2,4,0.0,0.0
9,2,5,0.0,0.0
9,2,6,242.403,217.96
9,2,7,1074.777,1020.839
9,2,8,1844.891,1763.665
9,2,9,2350.382,2251.245
9,2,10,2662.857,2552.647
9,2,11,2824.295,2708.365
9,2,12,2851.331,2734.442
9,2,13,2716.627,2604.512
9,2,14,2426.857,2325.009
9,2,15,1965.33,1879.837
9,2,16,1285.74,1224.326
9,2,17,451.905,420.038
9,2,18,0.0,0.0
9,2,19,0.0,0.0
9,2,20,0.0,0.0
9,2,21,0.0,0.0
9,2,22,0.0,0.0
9,2,23,0.0,0.0
9,3,0,0.0,0.0
9,3,1,0.0,0.0
9,3,2,0.0,0.0
9,3,3,0.0,0.0
9,3,4,0.0,0.0
9,3,5,0.0,0.0
9,3,6,231.63,207.568
9,3,7,997.72,946.513
9,3,8,1734.449,1657.137
9,3,9,2250.913,2155.3
9,3,10,2616.818,2508.24
9,3,11,2826.2,2710.202
9,3,12,2828.81,2712.72
9,3,13,2657.025,2547.022
9,3,14,2332.255,2233.76
9,3,15,1831.237,1750.495
9,3,16,1147.657,1091.137
9,3,17,403.709,373.55
9,3,18,0.0,0.0
9,3,19,0.0,0.0
9,3,20,0.0,0.0
9,3,21,0.0,0.0
9,3,22,0.0,0.0
9,3,23,0.0,0.0
9,4,0,0.0,0.0
9,4,1,0.0,0.0
9,4,2,0.0,0.0
9,4,3,0.0,0.0
9,4,4,0.0,0.0
9,4,5,0.0,0.0
9,4,6,185.77,163.333
9,4,7,651.996,613.039
9,4,8,1319.526,1256.916
9,4,9,2061.17,1972.281
9,4,10,2460.243,2357.213
9,4,11,2706.582,2594.823
9,4,12,2684.468,2573.492
9,4,13,2554.623,2448.248
9,4,14,2221.095,2126.538
9,4,15,1725.493,1648.497
9,4,16,1063.822,1010.272
9,4,17,203.881,180.803
9,4,18,0.0,0.0
9,4,19,0.0,0.0
9,4,20,0.0,0.0
9,4,21,0.0,0.0
9,4,22,0.0,0.0
9,4,23,0.0,0.0
9,5,0,0.0,0.0
9,5,1,0.0,0.0
9,5,2,0.0,0.0
9,5,3,0.0,0.0
9,5,4,0.0,0.0
9,5,5,0.0,0.0
9,5,6,87.55,68.593
9,5,7,637.548,599.103
9,5,8,425.903,394.957
9,5,9,1551.387,1480.561
9,5,10,344.239,316.187
9,5,11,2193.634,2100.051
9,5,12,1921.472,1837.533
9,5,13,978.453,927.928
9,5,14,1794.829,1715.377
9,5,15,675.042,635.268
9,5,16,648.781,609.938
9,5,17,305.617,278.934
9,5,18,0.0,0.0
9,5,19,0.0,0.0
9,5,20,0.0,0.0
9,5,21,0.0,0.0
9,5,22,0.0,0.0
9,5,23,0.0,0.0
9,6,0,0.0,0.0
9,6,1,0.0,0.0
9,6,2,0.0,0.0
9,6,3,0.0,0.0
9,6,4,0.0,0.0
9,6,5,0.0,0.0
9,6,6,158.927,137.441
9,6,7,787.912,744.139
9,6,8,1049.677,996.629
9,6,9,2239.11,2143.915
9,6,10,1425.388,1359.027
9,6,11,1554.715,1483.771
9,6,12,1388.214,1323.17
9,6,13,1456.523,1389.058
9,6,14,1396.547,1331.208
9,6,15,486.047,452.97
9,6,16,730.711,688.964
9,6,17,364.683,335.907
9,6,18,0.0,0.0
9,6,19,0.0,0.0
9,6,20,0.0,0.0
9,6,21,0.0,0.0
9,6,22,0.0,0.0
9,6,23,0.0,0.0
9,7,0,0.0,0.0
9,7,1,0.0,0.0
9,7,2,0.0,0.0
9,7,3,0.0,0.0
9,7,4,0.0,0.0
9,7,5,0.0,0.0
9,7,6,60.633,42.63
9,7,7,475.197,442.505
9,7,8,746.501,704.195
9,7,9,554.367,518.869
9,7,10,1494.848,1426.025
9,7,11,1789.747,1710.475
9,7,12,2139.39,2047.728
9,7,13,1210.072,1151.34
9,7,14,2275.441,2178.959
9,7,15,1435.074,1368.369
9,7,16,744.993,702.741
9,7,17,243.871,219.375
9,7,18,0.0,0.0
9,7,19,0.0,0.0
9,7,20,0.0,0.0
9,7,21,0.0,0.0
9,7,22,0.0,0.0
9,7,23,0.0,0.0
9,8,0,0.0,0.0
9,8,1,0.0,0.0
9,8,2,0.0,0.0
9,8,3,0.0,0.0
9,8,4,0.0,0.0
9,8,5,0.0,0.0
9,8,6,126.992,106.638
9,8,7,437.718,406.354
9,8,8,458.975,426.857
9,8,9,611.533,574.01
9,8,10,843.842,798.087
9,8,11,842.567,796.857
9,8,12,934.807,885.829
9,8,13,776.397,733.032
9,8,14,798.073,753.94
9,8,15,284.419,258.487
9,8,16,785.533,741.844
9,8,17,171.679,149.742
9,8,18,0.0,0.0
9,8,19,0.0,0.0
9,8,20,0.0,0.0
9,8,21,0.0,0.0
9,8,22,0.0,0.0
9,8,23,0.0,0.0
9,9,0,0.0,0.0
9,9,1,0.0,0.0
9,9,2,0.0,0.0
9,9,3,0.0,0.0
9,9,4,0.0,0.0
9,9,5,0.0,0.0
9,9,6,205.773,182.627
9,9,7,979.348,928.792
9,9,8,1775.142,1696.387
9,9,9,2370.312,2270.468
9,9,10,2751.555,2638.202
9,9,11,2949.765,2829.389
9,9,12,2965.491,2844.558
9,9,13,2774.41,2660.248
9,9,14,2426.086,2324.266
9,9,15,1876.137,1793.804
9,9,16,1144.71,1088.295
9,9,17,293.815,267.549
9,9,18,0.0,0.0
9,9,19,0.0,0.0
9,9,20,0.0,0.0
9,9,21,0.0,0.0
9,9,22,0.0,0.0
9,9,23,0.0,0.0
9,10,0,0.0,0.0
9,10,1,0.0,0.0
9,10,2,0.0,0.0
9,10,3,0.0,0.0
9,10,4,0.0,0.0
9,10,5,0.0,0.0
9,10,6,38.017,20.816
9,10,7,420.737,389.974
9,10,8,994.814,943.71
9,10,9,1883.074,1800.495
9,10,10,2099.675,2009.421
9,10,11,1574.933,1503.273
9,10,12,1133.556,1077.535
9,10,13,1959.033,1873.762
9,10,14,1048.952,995.929
9,10,15,223.754,199.972
9,10,16,32.766,15.751
9,10,17,164.42,142.74
9,10,18,0.0,0.0
9,10,19,0.0,0.0
9,10,20,0.0,0.0
9,10,21,0.0,0.0
9,10,22,0.0,0.0
9,10,23,0.0,0.0
9,11,0,0.0,0.0
9,11,1,0.0,0.0
9,11,2,0.0,0.0
9,11,3,0.0,0.0
9,11,4,0.0,0.0
9,11,5,0.0,0.0
9,11,6,211.157,187.82
9,11,7,1070.402,1016.619
9,11,8,1917.633,1833.83
9,11,9,2519.156,2414.038
9,11,10,2929.487,2809.829
9,11,11,3139.91,3012.796
9,11,12,3157.268,3029.539
9,11,13,2968.917,2847.862
9,11,14,2571.074,2464.117
9,11,15,1993.247,1906.764
9,11,16,1208.037,1149.377
9,11,17,341.67,313.709
9,11,18,0.0,0.0
9,11,19,0.0,0.0
9,11,20,0.0,0.0
9,11,21,0.0,0.0
9,11,22,0.0,0.0
9,11,23,0.0,0.0
9,12,0,0.0,0.0
9,12,1,0.0,0.0
9,12,2,0.0,0.0
9,12,3,0.0,0.0
9,12,4,0.0,0.0
9,12,5,0.0,0.0
9,12,6,212.89,189.492
9,12,7,1088.514,1034.089
9,12,8,1932.232,1847.911
9,12,9,2497.285,2392.942
9,12,10,2858.735,2741.584
9,12,11,3038.505,2914.984
9,12,12,3028.803,2905.626
9,12,13,2850.784,2733.916
9,12,14,2524.528,2419.219
9,12,15,1978.207,1892.257
9,12,16,1219.399,1160.336
9,12,17,345.41,317.316
9,12,18,0.0,0.0
9,12,19,0.0,0.0
9,12,20,0.0,0.0
9,12,21,0.0,0.0
9,12,22,0.0,0.0
9,12,23,0.0,0.0
9,13,0,0.0,0.0
9,13,1,0.0,0.0
9,13,2,0.0,0.0
9,13,3,0.0,0.0
9,13,4,0.0,0.0
9,13,5,0.0,0.0
9,13,6,199.747,176.815
9,13,7,1021.576,969.523
9,13,8,1846.514,1765.23
9,13,9,2429.434,2327.495
9,13,10,2835.523,2719.195
9,13,11,3034.898,2911.505
9,13,12,3040.016,2916.442
9,13,13,2843.974,2727.347
9,13,14,2470.034,2366.656
9,13,15,1913.604,1829.943
9,13,16,1143.124,1086.764
9,13,17,310.789,283.922
9,13,18,0.0,0.0
9,13,19,0.0,0.0
9,13,20,0.0,0.0
9,13,21,0.0,0.0
9,13,22,0.0,0.0
9,13,23,0.0,0.0
9,14,0,0.0,0.0
9,14,1,0.0,0.0
9,14,2,0.0,0.0
9,14,3,0.0,0.0
9,14,4,0.0,0.0
9,14,5,0.0,0.0
9,14,6,58.954,41.01
9,14,7,952.864,903.246
9,14,8,1800.298,1720.652
9,14,9,2438.224,2335.974
9,14,10,2882.984,2764.975
9,14,11,3111.541,2985.432
9,14,12,3121.053,2994.608
9,14,13,2925.516,2805.999
9,14,14,2526.793,2421.405
9,14,15,1931.07,1846.79
9,14,16,1145.011,1088.585
9,14,17,308.47,281.686
9,14,18,0.0,0.0
9,14,19,0.0,0.0
9,14,20,0.0,0.0
9,14,21,0.0,0.0
9,14,22,0.0,0.0
9,14,23,0.0,0.0
9,15,0,0.0,0.0
9,15,1,0.0,0.0
9,15,2,0.0,0.0
9,15,3,0.0,0.0
9,15,4,0.0,0.0
9,15,5,0.0,0.0
9,15,6,206.699,183.52
9,15,7,721.392,679.976
9,15,8,894.607,847.054
9,15,9,932.306,883.416
9,15,10,1156.454,1099.622
9,15,11,1775.991,1697.206
9,15,12,2692.565,2581.302
9,15,13,2796.311,2681.372
9,15,14,2408.568,2307.369
9,15,15,1868.238,1786.185
9,15,16,1095.979,1041.29
9,15,17,283.453,257.555
9,15,18,0.0,0.0
9,15,19,0.0,0.0
9,15,20,0.0,0.0
9,15,21,0.0,0.0
9,15,22,0.0,0.0
9,15,23,0.0,0.0
9,16,0,0.0,0.0
9,16,1,0.0,0.0
9,16,2,0.0,0.0
9,16,3,0.0,0.0
9,16,4,0.0,0.0
9,16,5,0.0,0.0
9,16,6,76.76,58.186
9,16,7,273.894,248.335
9,16,8,149.68,128.522
9,16,9,364.111,335.355
9,16,10,917.062,868.713
9,16,11,1843.092,1761.93
9,16,12,2426.57,2324.733
9,16,13,2041.448,1953.258
9,16,14,1446.147,1379.05
9,16,15,681.162,641.171
9,16,16,18.596,2.082
9,16,17,172.621,150.65
9,16,18,0.0,0.0
9,16,19,0.0,0.0
9,16,20,0.0,0.0
9,16,21,0.0,0.0
9,16,22,0.0,0.0
9,16,23,0.0,0.0
9,17,0,0.0,0.0
9,17,1,0.0,0.0
9,17,2,0.0,0.0
9,17,3,0.0,0.0
9,17,4,0.0,0.0
9,17,5,0.0,0.0
9,17,6,168.275,146.458
9,17,7,911.926,863.758
9,17,8,1709.834,1633.393
9,17,9,2314.688,2216.815
9,17,10,2739.374,2626.453
9,17,11,2964.428,2843.532
9,17,12,2977.661,2856.296
9,17,13,2769.981,2655.975
9,17,14,2376.966,2276.887
9,17,15,1800.88,1721.214
9,17,16,835.682,790.217
9,17,17,252.16,227.37
9,17,18,0.0,0.0
9,17,19,0.0,0.0
9,17,20,0.0,0.0
9,17,21,0.0,0.0
9,17,22,0.0,0.0
9,17,23,0.0,0.0
9,18,0,0.0,0.0
9,18,1,0.0,0.0
9,18,2,0.0,0.0
9,18,3,0.0,0.0
9,18,4,0.0,0.0
9,18,5,0.0,0.0
9,18,6,166.212,144.468
9,18,7,785.035,741.364
9,18,8,1745.696,1667.984
9,18,9,2331.956,2233.472
9,18,10,2741.401,2628.408
9,18,11,2926.063,2806.527
9,18,12,2929.924,2810.251
9,18,13,2738.663,2625.767
9,18,14,2359.536,2260.074
9,18,15,1765.786,1687.363
9,18,16,757.526,714.83
9,18,17,234.629,210.461
9,18,18,0.0,0.0
9,18,19,0.0,0.0
9,18,20,0.0,0.0
9,18,21,0.0,0.0
9,18,22,0.0,0.0
9,18,23,0.0,0.0
9,19,0,0.0,0.0
9,19,1,0.0,0.0
9,19,2,0.0,0.0
9,19,3,0.0,0.0
9,19,4,0.0,0.0
9,19,5,0.0,0.0
9,19,6,139.835,119.026
9,19,7,813.241,768.57
9,19,8,1565.848,1494.509
9,19,9,2141.692,2049.949
9,19,10,2516.903,2411.865
9,19,11,2671.06,2560.559
9,19,12,2566.243,2459.457
9,19,13,2009.411,1922.355
9,19,14,1485.952,1417.445
9,19,15,394.683,364.843
9,19,16,12.681,0.0
9,19,17,104.566,85.006
9,19,18,0.0,0.0
9,19,19,0.0,0.0
9,19,20,0.0,0.0
9,19,21,0.0,0.0
9,19,22,0.0,0.0
9,19,23,0.0,0.0
9,20,0,0.0,0.0
9,20,1,0.0,0.0
9,20,2,0.0,0.0
9,20,3,0.0,0.0
9,20,4,0.0,0.0
9,20,5,0.0,0.0
9,20,6,140.312,119.486
9,20,7,804.523,760.161
9,20,8,1513.354,1443.876
9,20,9,2066.858,1977.766
9,20,10,2460.36,2357.325
9,20,11,2667.481,2557.107
9,20,12,2613.832,2505.36
9,20,13,2460.647,2357.603
9,20,14,2115.628,2024.809
9,20,15,1574.258,1502.622
9,20,16,876.886,829.96
9,20,17,194.237,171.5
9,20,18,0.0,0.0
9,20,19,0.0,0.0
9,20,20,0.0,0.0
9,20,21,0.0,0.0
9,20,22,0.0,0.0
9,20,23,0.0,0.0
9,21,0,0.0,0.0
9,21,1,0.0,0.0
9,21,2,0.0,0.0
9,21,3,0.0,0.0
9,21,4,0.0,0.0
9,21,5,0.0,0.0
9,21,6,151.568,130.343
9,21,7,893.758,846.234
9,21,8,1691.146,1615.367
9,21,9,2305.34,2207.798
9,21,10,2702.417,2590.805
9,21,11,2898.956,2780.381
9,21,12,2894.109,2775.705
9,21,13,2326.239,2227.957
9,21,14,2324.722,2226.494
9,21,15,1732.17,1654.938
9,21,16,961.81,911.875
9,21,17,203.366,180.306
9,21,18,0.0,0.0
9,21,19,0.0,0.0
9,21,20,0.0,0.0
9,21,21,0.0,0.0
9,21,22,0.0,0.0
9,21,23,0.0,0.0
9,22,0,0.0,0.0
9,22,1,0.0,0.0
9,22,2,0.0,0.0
9,22,3,0.0,0.0
9,22,4,0.0,0.0
9,22,5,0.0,0.0
9,22,6,136.667,115.97
9,22,7,487.386,454.261
9,22,8,926.281,877.605
9,22,9,2320.307,2222.235
9,22,10,2731.045,2618.419
9,22,11,2920.129,2800.803
9,22,12,2859.399,2742.225
9,22,13,2663.676,2553.438
9,22,14,2283.091,2186.338
9,22,15,1701.209,1625.075
9,22,16,921.959,873.436
9,22,17,188.911,166.363
9,22,18,0.0,0.0
9,22,19,0.0,0.0
9,22,20,0.0,0.0
9,22,21,0.0,0.0
9,22,22,0.0,0.0
9,22,23,0.0,0.0
9,23,0,0.0,0.0
9,23,1,0.0,0.0
9,23,2,0.0,0.0
9,23,3,0.0,0.0
9,23,4,0.0,0.0
9,23,5,0.0,0.0
9,23,6,136.04,115.365
9,23,7,875.12,828.257
9,23,8,1664.282,1589.456
9,23,9,2246.683,2151.22
9,23,10,2649.09,2539.368
9,23,11,2852.719,2735.782
9,23,12,2861.309,2744.067
9,23,13,1577.202,1505.461
9,23,14,2299.463,2202.129
9,23,15,1714.183,1637.588
9,23,16,936.324,887.292
9,23,17,178.384,156.209
9,23,18,0.0,0.0
9,23,19,0.0,0.0
9,23,20,0.0,0.0
9,23,21,0.0,0.0
9,23,22,0.0,0.0
9,23,23,0.0,0.0
9,24,0,0.0,0.0
9,24,1,0.0,0.0
9,24,2,0.0,0.0
9,24,3,0.0,0.0
9,24,4,0.0,0.0
9,24,5,0.0,0.0
9,24,6,129.991,109.53
9,24,7,455.354,423.365
9,24,8,1324.39,1261.607
9,24,9,1832.426,1751.641
9,24,10,2308.346,2210.698
9,24,11,2766.983,2653.083
9,24,12,2401.043,2300.11
9,24,13,1647.422,1573.193
9,24,14,877.29,830.35
9,24,15,1318.792,1256.208
9,24,16,517.734,483.534
9,24,17,145.957,124.931
9,24,18,0.0,0.0
9,24,19,0.0,0.0
9,24,20,0.0,0.0
9,24,21,0.0,0.0
9,24,22,0.0,0.0
9,24,23,0.0,0.0
9,25,0,0.0,0.0
9,25,1,0.0,0.0
9,25,2,0.0,0.0
9,25,3,0.0,0.0
9,25,4,0.0,0.0
9,25,5,0.0,0.0
9,25,6,85.3,66.423
9,25,7,652.315,613.347
9,25,8,698.544,657.937
9,25,9,1267.522,1206.754
9,25,10,1089.147,1034.7
9,25,11,1186.69,1128.787
9,25,12,321.686,294.434
9,25,13,1236.986,1177.301
9,25,14,655.176,616.107
9,25,15,110.647,90.872
9,25,16,209.471,186.195
9,25,17,25.108,8.364
9,25,18,0.0,0.0
9,25,19,0.0,0.0
9,25,20,0.0,0.0
9,25,21,0.0,0.0
9,25,22,0.0,0.0
9,25,23,0.0,0.0
9,26,0,0.0,0.0
9,26,1,0.0,0.0
9,26,2,0.0,0.0
9,26,3,0.0,0.0
9,26,4,0.0,0.0
9,26,5,0.0,0.0
9,26,6,116.261,96.287
9,26,7,470.227,437.711
9,26,8,1025.209,973.027
9,26,9,1360.702,1296.633
9,26,10,1525.866,1455.944
9,26,11,2782.782,2668.323
9,26,12,1330.611,1267.608
9,26,13,2595.149,2487.338
9,26,14,2236.405,2141.306
9,26,15,1671.993,1596.894
9,26,16,902.133,854.313
9,26,17,147.404,126.327
9,26,18,0.0,0.0
9,26,19,0.0,0.0
9,26,20,0.0,0.0
9,26,21,0.0,0.0
9,26,22,0.0,0.0
9,26,23,0.0,0.0
9,27,0,0.0,0.0
9,27,1,0.0,0.0
9,27,2,0.0,0.0
9,27,3,0.0,0.0
9,27,4,0.0,0.0
9,27,5,0.0,0.0
9,27,6,121.922,101.748
9,27,7,939.774,890.62
9,27,8,1781.711,1702.724
9,27,9,2372.357,2272.441
9,27,10,2747.697,2634.481
9,27,11,2916.282,2797.092
9,27,12,2906.728,2787.877
9,27,13,2726.781,2614.306
9,27,14,2327.127,2228.813
9,27,15,1733.332,1656.059
9,27,16,920.735,872.255
9,27,17,135.325,114.676
9,27,18,0.0,0.0
9,27,19,0.0,0.0
9,27,20,0.0,0.0
9,27,21,0.0,0.0
9,27,22,0.0,0.0
9,27,23,0.0,0.0
9,28,0,0.0,0.0
9,28,1,0.0,0.0
9,28,2,0.0,0.0
9,28,3,0.0,0.0
9,28,4,0.0,0.0
9,28,5,0.0,0.0
9,28,6,111.464,91.66
9,28,7,938.74,889.623
9,28,8,1763.341,1685.004
9,28,9,2336.192,2237.557
9,28,10,2700.04,2588.513
9,28,11,2859.163,2741.997
9,28,12,2841.078,2724.554
9,28,13,2633.014,2523.862
9,28,14,2265.003,2168.891
9,28,15,1710.379,1633.919
9,28,16,915.438,867.146
9,28,17,118.645,98.587
9,28,18,0.0,0.0
9,28,19,0.0,0.0
9,28,20,0.0,0.0
9,28,21,0.0,0.0
9,28,22,0.0,0.0
9,28,23,0.0,0.0
9,29,0,0.0,0.0
9,29,1,0.0,0.0
9,29,2,0.0,0.0
9,29,3,0.0,0.0
9,29,4,0.0,0.0
9,29,5,0.0,0.0
9,29,6,101.952,82.486
9,29,7,929.048,880.274
9,29,8,1781.495,1702.515
9,29,9,2419.682,2318.089
9,29,10,2831.334,2715.154
9,29,11,2562.769,2456.105
9,29,12,3022.873,2899.906
9,29,13,2283.927,2187.144
9,29,14,2179.614,2086.527
9,29,15,1554.572,1483.633
9,29,16,488.44,455.279
9,29,17,107.133,87.482
9,29,18,0.0,0.0
9,29,19,0.0,0.0
9,29,20,0.0,0.0
9,29,21,0.0,0.0
9,29,22,0.0,0.0
9,29,23,0.0,0.0
9,30,0,0.0,0.0
9,30,1,0.0,0.0
9,30,2,0.0,0.0
9,30,3,0.0,0.0
9,30,4,0.0,0.0
9,30,5,0.0,0.0
9,30,6,94.864,75.649
9,30,7,922.516,873.973
9,30,8,1335.542,1272.364
9,30,9,1816.112,1735.906
9,30,10,2729.881,2617.297
9,30,11,2357.523,2258.132
9,30,12,2843.433,2726.825
9,30,13,2602.226,2494.165
9,30,14,712.363,671.267
9,30,15,1162.99,1105.926
9,30,16,733.017,691.189
9,30,17,56.403,38.55
9,30,18,0.0,0.0
9,30,19,0.0,0.0
9,30,20,0.0,0.0
9,30,21,0.0,0.0
9,30,22,0.0,0.0
9,30,23,0.0,0.0
10,1,0,0.0,0.0
10,1,1,0.0,0.0
10,1,2,0.0,0.0
10,1,3,0.0,0.0
10,1,4,0.0,0.0
10,1,5,0.0,0.0
10,1,6,88.554,69.562
10,1,7,951.517,901.946
10,1,8,1817.896,1737.627
10,1,9,2425.213,2323.424
10,1,10,2858.22,2741.088
10,1,11,3085.765,2960.57
10,1,12,3092.913,2967.465
10,1,13,2887.583,2769.41
10,1,14,2450.342,2347.662
10,1,15,1816.124,1735.917
10,1,16,935.573,886.567
10,1,17,83.14,64.34
10,1,18,0.0,0.0
10,1,19,0.0,0.0
10,1,20,0.0,0.0
10,1,21,0.0,0.0
10,1,22,0.0,0.0
10,1,23,0.0,0.0
10,2,0,0.0,0.0
10,2,1,0.0,0.0
10,2,2,0.0,0.0
10,2,3,0.0,0.0
10,2,4,0.0,0.0
10,2,5,0.0,0.0
10,2,6,87.13,68.189
10,2,7,959.959,910.09
10,2,8,1825.443,1744.906
10,2,9,2440.383,2338.056
10,2,10,2863.492,2746.172
10,2,11,3063.856,2939.437
10,2,12,3066.553,2942.039
10,2,13,2842.424,2725.851
10,2,14,2426.478,2324.644
10,2,15,1785.761,1706.63
10,2,16,907.985,859.957
10,2,17,74.383,55.893
10,2,18,0.0,0.0
10,2,19,0.0,0.0
10,2,20,0.0,0.0
10,2,21,0.0,0.0
10,2,22,0.0,0.0
10,2,23,0.0,0.0
10,3,0,0.0,0.0
10,3,1,0.0,0.0
10,3,2,0.0,0.0
10,3,3,0.0,0.0
10,3,4,0.0,0.0
10,3,5,0.0,0.0
10,3,6,81.005,62.28
10,3,7,940.893,891.699
10,3,8,1797.945,1718.382
10,3,9,2370.359,2270.513
10,3,10,2738.318,2625.435
10,3,11,2908.02,2789.123
10,3,12,2882.54,2764.546
10,3,13,2675.963,2565.289
10,3,14,2268.204,2171.979
10,3,15,1700.872,1624.749
10,3,16,870.423,823.726
10,3,17,66.795,48.574
10,3,18,0.0,0.0
10,3,19,0.0,0.0
10,3,20,0.0,0.0
10,3,21,0.0,0.0
10,3,22,0.0,0.0
10,3,23,0.0,0.0
10,4,0,0.0,0.0
10,4,1,0.0,0.0
10,4,2,0.0,0.0
10,4,3,0.0,0.0
10,4,4,0.0,0.0
10,4,5,0.0,0.0
10,4,6,76.729,58.156
10,4,7,923.807,875.218
10,4,8,1786.485,1707.329
10,4,9,2397.393,2296.589
10,4,10,2782.784,2668.325
10,4,11,2961.3,2840.515
10,4,12,2915.982,2796.803
10,4,13,2686.229,2575.191
10,4,14,2247.495,2152.003
10,4,15,1621.869,1548.546
10,4,16,781.989,738.426
10,4,17,50.094,32.464
10,4,18,0.0,0.0
10,4,19,0.0,0.0
10,4,20,0.0,0.0
10,4,21,0.0,0.0
10,4,22,0.0,0.0
10,4,23,0.0,0.0
10,5,0,0.0,0.0
10,5,1,0.0,0.0
10,5,2,0.0,0.0
10,5,3,0.0,0.0
10,5,4,0.0,0.0
10,5,5,0.0,0.0
10,5,6,48.183,30.622
10,5,7,741.471,699.344
10,5,8,1527.901,1457.907
10,5,9,1795.648,1716.166
10,5,10,2528.761,2423.303
10,5,11,2730.324,2617.724
10,5,12,2761.126,2647.434
10,5,13,2555.302,2448.903
10,5,14,1241.903,1182.043
10,5,15,1013.194,961.438
10,5,16,347.419,319.254
10,5,17,20.348,3.773
10,5,18,0.0,0.0
10,5,19,0.0,0.0
10,5,20,0.0,0.0
10,5,21,0.0,0.0
10,5,22,0.0,0.0
10,5,23,0.0,0.0
10,6,0,0.0,0.0
10,6,1,0.0,0.0
10,6,2,0.0,0.0
10,6,3,0.0,0.0
10,6,4,0.0,0.0
10,6,5,0.0,0.0
10,6,6,29.21,12.321
10,6,7,678.017,638.138
10,6,8,1162.548,1105.5
10,6,9,1391.97,1326.793
10,6,10,1843.958,1762.765
10,6,11,1788.245,1709.026
10,6,12,1667.363,1592.428
10,6,13,937.991,888.9
10,6,14,1388.108,1323.067
10,6,15,966.879,916.764
10,6,16,326.313,298.897
10,6,17,15.056,0.0
