validTimeUtc             , Month, Day, Hour, globalHorizontalIrradiance, pressureMeanSeaLevel, temperature, uvIndex, DC Array Output (W), AC System Output (W)
2023-06-25 11:00:00+00:00,     6,  25,   11,                        0.0,                30.05,        60.9,       0,            2368.207,             2268.438
2023-06-25 12:00:00+00:00,     6,  25,   12,                        0.0,                30.05,        61.1,       0,            2306.259,             2208.685
2023-06-25 13:00:00+00:00,     6,  25,   13,                        0.8,                30.05,        61.6,       0,            1637.25 ,             1563.381
2023-06-25 14:00:00+00:00,     6,  25,   14,                       52.5,                30.06,        62.0,       0,            1798.165,             1718.595
2023-06-25 15:00:00+00:00,     6,  25,   15,                      204.4,                30.07,        63.4,       2,            1660.841,             1586.136
2023-06-25 16:00:00+00:00,     6,  25,   16,                      404.8,                30.07,        65.6,       4,            1192.608,             1134.495
2023-06-25 17:00:00+00:00,     6,  25,   17,                      642.0,                30.07,        67.2,       7,             427.896,              396.88
2023-06-25 18:00:00+00:00,     6,  25,   18,                      827.4,                30.06,        68.1,       9,             208.461,              185.22
2023-06-25 19:00:00+00:00,     6,  25,   19,                      963.5,                30.06,        69.0,      10,               0.0  ,                0.0
2023-06-25 20:00:00+00:00,     6,  25,   20,                     1029.3,                30.04,        69.4,      11,               0.0  ,                0.0
2023-06-25 21:00:00+00:00,     6,  25,   21,                     1022.7,                30.03,        69.5,       9,               0.0  ,                0.0
2023-06-25 22:00:00+00:00,     6,  25,   22,                      937.4,                30.02,        69.4,       7,               0.0  ,                0.0
2023-06-25 23:00:00+00:00,     6,  25,   23,                      810.7,                30.01,        68.6,       4,               0.0  ,                0.0
2023-06-26 00:00:00+00:00,     6,  26,    0,                      640.3,                29.99,        68.3,       2,               0.0  ,                0.0
2023-06-26 01:00:00+00:00,     6,  26,    1,                      438.0,                29.98,        67.0,       1,               0.0  ,                0.0
2023-06-26 02:00:00+00:00,     6,  26,    2,                      240.5,                29.98,        64.9,       0,               0.0  ,                0.0
2023-06-26 03:00:00+00:00,     6,  26,    3,                       18.8,                29.98,        62.5,       0,               0.0  ,                0.0
2023-06-26 04:00:00+00:00,     6,  26,    4,                        0.0,                29.99,        61.6,       0,               0.0  ,                0.0
2023-06-26 05:00:00+00:00,     6,  26,    5,                        0.0,                30.01,        61.8,       0,              92.87 ,               73.725
2023-06-26 06:00:00+00:00,     6,  26,    6,                        0.0,                30.0 ,        61.3,       0,             468.352,              435.902
2023-06-26 07:00:00+00:00,     6,  26,    7,                        0.0,                30.0 ,        60.9,       0,            1179.575,             1121.924
2023-06-26 08:00:00+00:00,     6,  26,    8,                        0.0,                29.99,        60.4,       0,            1856.959,             1775.305
2023-06-26 09:00:00+00:00,     6,  26,    9,                        0.0,                29.98,        60.5,       0,            2380.476,             2280.272
2023-06-26 10:00:00+00:00,     6,  26,   10,                        0.0,                29.98,        60.9,       0,            2766.493,             2652.611
2023-06-26 11:00:00+00:00,     6,  26,   11,                        0.0,                29.98,        60.5,       0,            2962.973,             2842.129
2023-06-26 12:00:00+00:00,     6,  26,   12,                        0.0,                29.98,        60.5,       0,            3013.87 ,             2891.222
2023-06-26 13:00:00+00:00,     6,  26,   13,                        0.8,                29.98,        61.1,       0,            2879.523,             2761.635
2023-06-26 14:00:00+00:00,     6,  26,   14,                       66.5,                29.99,        62.0,       0,            2585.436,             2477.969
2023-06-26 15:00:00+00:00,     6,  26,   15,                      195.2,                30.0 ,        63.1,       1,            2123.311,             2032.219
2023-06-26 16:00:00+00:00,     6,  26,   16,                      363.6,                29.98,        65.6,       3,            1531.127,             1461.019
2023-06-26 17:00:00+00:00,     6,  26,   17,                      569.8,                29.97,        67.6,       7,             774.866,              731.555
2023-06-26 18:00:00+00:00,     6,  26,   18,                      739.3,                29.96,        69.0,       9,             151.779,              130.547
2023-06-26 19:00:00+00:00,     6,  26,   19,                      923.8,                29.95,        69.9,      10,               0.0  ,                0.0
2023-06-26 20:00:00+00:00,     6,  26,   20,                     1000.0,                29.94,        69.9,      11,               0.0  ,                0.0
2023-06-26 21:00:00+00:00,     6,  26,   21,                      981.1,                29.93,        69.2,       9,               0.0  ,                0.0
2023-06-26 22:00:00+00:00,     6,  26,   22,                      917.4,                29.93,        68.8,       7,               0.0  ,                0.0
2023-06-26 23:00:00+00:00,     6,  26,   23,                      784.1,                29.91,        68.5,       4,               0.0  ,                0.0
2023-06-27 00:00:00+00:00,     6,  27,    0,                      605.1,                29.9 ,        68.6,       2,               0.0  ,                0.0
2023-06-27 01:00:00+00:00,     6,  27,    1,                      425.3,                29.89,        66.7,       1,               0.0  ,                0.0
2023-06-27 02:00:00+00:00,     6,  27,    2,                      223.2,                29.9 ,        64.1,       0,               0.0  ,                0.0
2023-06-27 03:00:00+00:00,     6,  27,    3,                       18.1,                29.9 ,        62.2,       0,               0.0  ,                0.0
